idf.kw,epw.id,energy.elec.GJ,energy.gas.GJ,prototype.m2,elec.GJ.per.m2,gas.GJ.per.m2,building.type,vintage,idf.name
NursingHome_baseline-LA,79,3348.0098440457973,329.87428011927165,5718.6,0.5854597006340357,0.057684447263188825,nursing home,1981-2008 (2004),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,79,3348.0098440457973,329.87428011927165,5718.6,0.5854597006340357,0.057684447263188825,nursing home,after 2008 (2013),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,79,3348.0098440457973,329.87428011927165,5718.6,0.5854597006340357,0.057684447263188825,nursing home,before 1980,NursingHome_baseline-LA.idf
NursingHome_baseline-LA,80,3343.184602247557,329.9906683794927,5718.6,0.5846159203734405,0.05770479984253011,nursing home,1981-2008 (2004),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,80,3343.184602247557,329.9906683794927,5718.6,0.5846159203734405,0.05770479984253011,nursing home,after 2008 (2013),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,80,3343.184602247557,329.9906683794927,5718.6,0.5846159203734405,0.05770479984253011,nursing home,before 1980,NursingHome_baseline-LA.idf
NursingHome_baseline-LA,91,3332.652614799268,332.628899288986,5718.6,0.5827742130590123,0.05816614193840905,nursing home,1981-2008 (2004),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,91,3332.652614799268,332.628899288986,5718.6,0.5827742130590123,0.05816614193840905,nursing home,after 2008 (2013),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,91,3332.652614799268,332.628899288986,5718.6,0.5827742130590123,0.05816614193840905,nursing home,before 1980,NursingHome_baseline-LA.idf
NursingHome_baseline-LA,92,3351.59064253184,329.836322120405,5718.6,0.5860858676130241,0.05767780962480414,nursing home,1981-2008 (2004),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,92,3351.59064253184,329.836322120405,5718.6,0.5860858676130241,0.05767780962480414,nursing home,after 2008 (2013),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,92,3351.59064253184,329.836322120405,5718.6,0.5860858676130241,0.05767780962480414,nursing home,before 1980,NursingHome_baseline-LA.idf
NursingHome_baseline-LA,93,3345.352036005202,331.0907740632109,5718.6,0.584994935124891,0.0578971730953749,nursing home,1981-2008 (2004),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,93,3345.352036005202,331.0907740632109,5718.6,0.584994935124891,0.0578971730953749,nursing home,after 2008 (2013),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,93,3345.352036005202,331.0907740632109,5718.6,0.584994935124891,0.0578971730953749,nursing home,before 1980,NursingHome_baseline-LA.idf
NursingHome_baseline-LA,97,3361.1836276513645,329.4923358899687,5718.6,0.5877633734920023,0.05761765744937024,nursing home,1981-2008 (2004),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,97,3361.1836276513645,329.4923358899687,5718.6,0.5877633734920023,0.05761765744937024,nursing home,after 2008 (2013),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,97,3361.1836276513645,329.4923358899687,5718.6,0.5877633734920023,0.05761765744937024,nursing home,before 1980,NursingHome_baseline-LA.idf
NursingHome_baseline-LA,105,3347.9313825896816,329.9610479278961,5718.6,0.5854459802381144,0.05769962017415033,nursing home,1981-2008 (2004),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,105,3347.9313825896816,329.9610479278961,5718.6,0.5854459802381144,0.05769962017415033,nursing home,after 2008 (2013),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,105,3347.9313825896816,329.9610479278961,5718.6,0.5854459802381144,0.05769962017415033,nursing home,before 1980,NursingHome_baseline-LA.idf
NursingHome_baseline-LA,106,3349.409852754453,330.22253994424113,5718.6,0.5857045173214516,0.057745346753443345,nursing home,1981-2008 (2004),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,106,3349.409852754453,330.22253994424113,5718.6,0.5857045173214516,0.057745346753443345,nursing home,after 2008 (2013),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,106,3349.409852754453,330.22253994424113,5718.6,0.5857045173214516,0.057745346753443345,nursing home,before 1980,NursingHome_baseline-LA.idf
NursingHome_baseline-LA,107,3354.334159028391,329.6208919465956,5718.6,0.5865656207862747,0.05764013778662532,nursing home,1981-2008 (2004),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,107,3354.334159028391,329.6208919465956,5718.6,0.5865656207862747,0.05764013778662532,nursing home,after 2008 (2013),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,107,3354.334159028391,329.6208919465956,5718.6,0.5865656207862747,0.05764013778662532,nursing home,before 1980,NursingHome_baseline-LA.idf
NursingHome_baseline-LA,111,3372.892343806348,329.31805448708127,5718.6,0.5898108529721169,0.057587181213423086,nursing home,1981-2008 (2004),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,111,3372.892343806348,329.31805448708127,5718.6,0.5898108529721169,0.057587181213423086,nursing home,after 2008 (2013),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,111,3372.892343806348,329.31805448708127,5718.6,0.5898108529721169,0.057587181213423086,nursing home,before 1980,NursingHome_baseline-LA.idf
NursingHome_baseline-LA,120,3352.6095650133593,330.0480913960508,5718.6,0.5862640445237224,0.057714841289135586,nursing home,1981-2008 (2004),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,120,3352.6095650133593,330.0480913960508,5718.6,0.5862640445237224,0.057714841289135586,nursing home,after 2008 (2013),NursingHome_baseline-LA.idf
NursingHome_baseline-LA,120,3352.6095650133593,330.0480913960508,5718.6,0.5862640445237224,0.057714841289135586,nursing home,before 1980,NursingHome_baseline-LA.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,10,4048.4258719343516,705.9367276904977,6871,0.5892047550479336,0.10274148270855737,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,24,4057.04471786004,705.2472048063667,6871,0.5904591351855683,0.10264113008388395,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,35,4044.469094532672,708.7542340760949,6871,0.5886288887400192,0.10315154039820913,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,36,4041.4746328848796,708.7537826037006,6871,0.5881930771190336,0.10315147469126774,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,37,4040.2763285373053,708.3829390340709,6871,0.5880186768355851,0.10309750240635583,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,38,4067.2691250836115,705.8401881502082,6871,0.5919471874666877,0.10272743241889218,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,39,4081.4885688432273,705.2576390962956,6871,0.5940166742604027,0.1026426486823309,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,40,4089.6339607235877,704.2029033929581,6871,0.5952021482642392,0.10248914326778608,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,41,4097.356376827592,703.9168989966847,6871,0.5963260627023129,0.10244751841022919,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,48,4043.212196798458,707.1392310998611,6871,0.5884459608206168,0.10291649412019518,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,49,4046.582093962413,705.9108383196892,6871,0.588936413034844,0.10273771478965059,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,50,4046.6168521921863,705.908139553626,6871,0.5889414717205919,0.10273732201333519,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,51,4060.1715056528524,705.5229699829899,6871,0.590914205450859,0.10268126473337068,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,52,4079.287824174976,704.1966469327348,6871,0.5936963795917589,0.10248823270742756,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,53,4084.479633658381,704.5063411788497,6871,0.5944519915090061,0.10253330536731911,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,54,4089.554578073789,704.0239659143534,6871,0.5951905949750821,0.10246310084621647,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,55,4088.530914565012,704.0365008245473,6871,0.595041611783585,0.10246492516730421,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,62,4053.955291529955,706.0554669264002,6871,0.5900095024785265,0.10275876392466893,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,63,4062.367603506647,704.8384348961724,6871,0.5912338238257382,0.10258163802884186,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,64,4066.993449329558,704.348325273247,6871,0.5919070658316924,0.10251030785522443,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,65,4072.5310505602642,704.2607270830968,6871,0.5927130040110994,0.10249755888270946,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,66,4072.2469497501747,704.0725949094818,6871,0.5926716561999963,0.10247017827237401,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,76,4067.941067406596,704.8905120676004,6871,0.5920449814301552,0.10258921729989819,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,77,4074.015681401396,704.4129588591983,6871,0.5929290760298932,0.10251971457709187,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,78,4080.6244862493872,704.1096104476042,6871,0.5938909163512425,0.10247556548502462,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,79,4077.115587953894,704.1833548435831,6871,0.5933802340203601,0.10248629818710275,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,80,4057.4740522979187,704.7590667924909,6871,0.5905216201859873,0.10257008685671531,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,91,4071.4614945966337,705.5648463138901,6871,0.5925573416673896,0.10268735938202447,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,92,4086.938533371893,703.9492843064289,6871,0.5948098578623043,0.10245223174304016,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,93,4078.1098214379554,704.3898927416396,6871,0.5935249339889325,0.1025163575522689,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,97,4113.747848579254,703.4633021850794,6871,0.5987116647619348,0.10238150228279427,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,105,4081.457046175851,704.3226095622484,6871,0.5940120864758915,0.10250656521063141,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,106,4086.7271377946536,704.0606252949303,6871,0.5947790915142852,0.10246843622397472,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,107,4081.4128796361924,703.9127127888307,6871,0.594005658512035,0.10244690915279155,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2004-ASHRAE 169-2013-3B,120,4090.6229579208093,703.9669212117296,6871,0.5953460861476946,0.10245479860453058,primary school,1981-2008 (2004),PrimarySchool-90.1-2004-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2013-ASHRAE 169-2013-3B,37,2722.7737579315535,670.9871772613642,6871,0.396270376645547,0.09765495230117366,primary school,after 2008 (2013),PrimarySchool-90.1-2013-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2013-ASHRAE 169-2013-3B,38,2739.6785913660983,667.6984013290328,6871,0.3987306929655215,0.09717630640795122,primary school,after 2008 (2013),PrimarySchool-90.1-2013-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2013-ASHRAE 169-2013-3B,40,2752.866793742246,666.1142975711383,6871,0.4006500936897462,0.09694575717816013,primary school,after 2008 (2013),PrimarySchool-90.1-2013-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2013-ASHRAE 169-2013-3B,49,2728.653564869852,668.3057164182314,6871,0.3971261191776818,0.09726469457404038,primary school,after 2008 (2013),PrimarySchool-90.1-2013-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2013-ASHRAE 169-2013-3B,50,2728.18705398678,668.3988045174879,6871,0.39705822354632225,0.09727824254366,primary school,after 2008 (2013),PrimarySchool-90.1-2013-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2013-ASHRAE 169-2013-3B,51,2735.7719812268324,667.5999856219597,6871,0.39816212796198985,0.09716198306243046,primary school,after 2008 (2013),PrimarySchool-90.1-2013-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2013-ASHRAE 169-2013-3B,52,2747.8558107120507,666.2553819769371,6871,0.3999207991139646,0.09696629049293219,primary school,after 2008 (2013),PrimarySchool-90.1-2013-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2013-ASHRAE 169-2013-3B,53,2749.871165955192,666.4657605150572,6871,0.4002141123497587,0.09699690882186832,primary school,after 2008 (2013),PrimarySchool-90.1-2013-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2013-ASHRAE 169-2013-3B,62,2732.23279908947,668.3711997336634,6871,0.3976470381442978,0.09727422496487606,primary school,after 2008 (2013),PrimarySchool-90.1-2013-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2013-ASHRAE 169-2013-3B,64,2740.235105781584,666.3014124178163,6871,0.39881168764103975,0.09697298972752384,primary school,after 2008 (2013),PrimarySchool-90.1-2013-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2013-ASHRAE 169-2013-3B,65,2744.218416804075,666.2916346651402,6871,0.3993914156315056,0.09697156668099843,primary school,after 2008 (2013),PrimarySchool-90.1-2013-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2013-ASHRAE 169-2013-3B,79,2746.700866632159,666.1598009305055,6871,0.39975270945017594,0.09695237970171816,primary school,after 2008 (2013),PrimarySchool-90.1-2013-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2013-ASHRAE 169-2013-3B,80,2733.6733033360824,666.8739614212064,6871,0.3978566880128194,0.09705631806450392,primary school,after 2008 (2013),PrimarySchool-90.1-2013-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2013-ASHRAE 169-2013-3B,93,2746.0261932722397,666.3004836286876,6871,0.39965451801371554,0.09697285455227589,primary school,after 2008 (2013),PrimarySchool-90.1-2013-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2013-ASHRAE 169-2013-3B,105,2748.9992809327778,666.3024705901639,6871,0.40008721888120763,0.09697314373310492,primary school,after 2008 (2013),PrimarySchool-90.1-2013-ASHRAE 169-2013-3B.idf
PrimarySchool-90_1-2013-ASHRAE 169-2013-3B,106,2752.37507234012,666.0353186873152,6871,0.4005785289390365,0.09693426265278929,primary school,after 2008 (2013),PrimarySchool-90.1-2013-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,10,4590.273243558737,1217.2671999732765,6871,0.6680648004015044,0.17716012224905786,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,24,4598.1540310225255,1216.5018265789,6871,0.6692117640841981,0.17704873040007277,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,25,4613.050177792484,1215.9529616784605,6871,0.6713797377081188,0.17696884902902932,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,34,4557.293634679539,1220.7840800849306,6871,0.6632649737563002,0.17767196624726103,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,35,4558.08370813148,1220.0774199211282,6871,0.6633799604324669,0.177569119476223,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,36,4556.11451830283,1221.1559714173222,6871,0.6630933660752191,0.17772609102275103,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,37,4584.315089171493,1225.568492582217,6871,0.6671976552425402,0.17836828592376902,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,38,4614.687341958071,1221.3010600910077,6871,0.6716180093084079,0.17774720711555927,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,39,4628.714792808643,1221.4326133073537,6871,0.6736595536033537,0.1777663532684258,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,40,4632.374530216674,1212.3430085366165,6871,0.6741921889414458,0.17644345925434674,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,48,4581.1077250730095,1222.5862402517437,6871,0.6667308579643443,0.17793425123733717,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,49,4582.374767991399,1218.1091308807054,6871,0.6669152624059669,0.17728265621899364,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,50,4582.218886018075,1217.8774166749427,6871,0.6668925754647177,0.17724893271357045,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,51,4601.244668064166,1218.6533198095312,6871,0.6696615729972589,0.17736185705276253,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,52,4621.968043310058,1212.9842586234754,6871,0.6726776369247647,0.1765367862936218,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,53,4629.512983829733,1213.5213545809377,6871,0.6737757217042254,0.1766149548218509,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,54,4630.152321855648,1209.5607663515477,6871,0.6738687704636367,0.1760385338890333,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,62,4593.030318548152,1223.0446351740422,6871,0.6684660629527218,0.1780009656780734,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,63,4600.924048260272,1217.046669282277,6871,0.6696149102401793,0.1771280263836817,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,64,4604.0473997720455,1212.9228476068583,6871,0.6700694803917983,0.17652784858199075,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,65,4614.786749536431,1212.6138208108014,6871,0.6716324770101049,0.17648287306226187,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,66,4614.160131046848,1208.7015261875692,6871,0.671541279442126,0.17591348074335167,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,76,4606.386353787738,1218.7878634361955,6871,0.6704098899414551,0.1773814384276227,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,77,4613.110776972195,1215.3615372914292,6871,0.6713885572656374,0.17688277358338367,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,78,4621.7617592141405,1212.5973804437272,6871,0.6726476144977646,0.176480480344015,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,79,4620.429644459363,1211.331650937863,6871,0.6724537395516464,0.1762962670554305,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,80,4599.408591257832,1210.184360351114,6871,0.6693943518058263,0.17612929127508573,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,91,4616.982349972619,1221.8481195575557,6871,0.67195202299121215,0.1778268257251573,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,92,4628.229298336978,1211.2493117738047,6871,0.6735888951152639,0.17628428347748576,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,93,4624.702306778698,1212.320773309219,6871,0.6730755795049771,0.17644022315663208,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,97,4649.936895435428,1205.3437749098389,6871,0.6767482019262738,0.17542479623196608,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,106,4629.812550190163,1211.9978216504624,6871,0.6738193203595056,0.17639322102320804,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,107,4622.0815708589425,1207.1234440968078,6871,0.672694159635998,0.17568380790231522,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B,120,4632.0362238822845,1209.293864020653,6871,0.6741429521004635,0.17599968913122588,primary school,before 1980,PrimarySchool-DOE Ref Pre-1980-ASHRAE 169-2013-3B.idf
Religious-post-1980-3B,10,572.601734935233,33.07225137976186,1170.58,0.48916070233152203,0.028252875822038528,religious,1981-2008 (2004),Religious-post-1980-3B.idf
Religious-post-1980-3B,10,572.601734935233,33.07225137976186,1170.58,0.48916070233152203,0.028252875822038528,religious,after 2008 (2013),Religious-post-1980-3B.idf
Religious-post-1980-3B,23,568.2872070430125,32.98756025696869,1170.58,0.48547489880487665,0.028180526112669527,religious,1981-2008 (2004),Religious-post-1980-3B.idf
Religious-post-1980-3B,23,568.2872070430125,32.98756025696869,1170.58,0.48547489880487665,0.028180526112669527,religious,after 2008 (2013),Religious-post-1980-3B.idf
Religious-post-1980-3B,24,573.7014529167886,33.04743520171173,1170.58,0.490100166513001,0.02823167592280043,religious,1981-2008 (2004),Religious-post-1980-3B.idf
Religious-post-1980-3B,24,573.7014529167886,33.04743520171173,1170.58,0.490100166513001,0.02823167592280043,religious,after 2008 (2013),Religious-post-1980-3B.idf
Religious-post-1980-3B,25,575.021584579777,33.03424625772418,1170.58,0.4912279251138556,0.028220408906460197,religious,1981-2008 (2004),Religious-post-1980-3B.idf
Religious-post-1980-3B,25,575.021584579777,33.03424625772418,1170.58,0.4912279251138556,0.028220408906460197,religious,after 2008 (2013),Religious-post-1980-3B.idf
Religious-post-1980-3B,34,569.6374099864668,32.9046572085071,1170.58,0.48662834662002324,0.028109703914732102,religious,1981-2008 (2004),Religious-post-1980-3B.idf
Religious-post-1980-3B,34,569.6374099864668,32.9046572085071,1170.58,0.48662834662002324,0.028109703914732102,religious,after 2008 (2013),Religious-post-1980-3B.idf
Religious-post-1980-3B,35,570.0019032039743,32.90119857602425,1170.58,0.48693972492608306,0.028106749283282006,religious,1981-2008 (2004),Religious-post-1980-3B.idf
Religious-post-1980-3B,35,570.0019032039743,32.90119857602425,1170.58,0.48693972492608306,0.028106749283282006,religious,after 2008 (2013),Religious-post-1980-3B.idf
Religious-post-1980-3B,36,569.82229156381,32.9264285628673,1170.58,0.48678628676708136,0.028128302690006067,religious,1981-2008 (2004),Religious-post-1980-3B.idf
