id.num,usetype,data.source,m2,total.m2,ratio
164,res_total,Simulation 2018,920200.9726145943,2153191.1655408083,0.42736612862865386
165,res_total,Simulation 2018,109226.43179999999,398047.551738,0.274405485784508
166,commercial,Simulation 2018,29186.34655,2681641.288008118,0.010883762373631698
166,res_total,Simulation 2018,1023207.969830118,2681641.288008118,0.381560343065176
167,commercial,Simulation 2018,62789.530699999996,3581062.0025325925,0.017533773683782658
167,industrial,Simulation 2018,688714.5181592592,3581062.0025325925,0.19232130515254628
167,institutional,Simulation 2018,33616.1437,3581062.0025325925,0.009387199572703866
167,res_total,Simulation 2018,761042.8075333333,3581062.0025325925,0.21251874639286053
168,commercial,Simulation 2018,486648.47479999997,6565854.5317724,0.07411807137137914
168,res_total,Simulation 2018,2073684.8507024003,6565854.5317724,0.315828631394096
169,commercial,Simulation 2018,65268.102699999996,2826562.271381842,0.023090983475163952
169,res_total,Simulation 2018,1046111.550441842,2826562.271381842,0.37010030206425343
170,commercial,Simulation 2018,16205.3831,2681799.3826766093,0.00604272758233913
170,res_total,Simulation 2018,981438.1962466093,2681799.3826766093,0.36596257072259836
171,commercial,Simulation 2018,47536.4655,3101595.8088358315,0.015326454002993567
171,industrial,Simulation 2018,377893.72726666665,3101595.8088358315,0.12183848269014369
171,institutional,Simulation 2018,54621.0195,3101595.8088358315,0.017610618167717258
171,res_total,Simulation 2018,739432.1956751648,3101595.8088358315,0.23840378993570635
172,commercial,Simulation 2018,15712.22345,2593791.661861,0.00605762740355436
172,res_total,Simulation 2018,1139768.013025,2593791.661861,0.4394215733607673
174,commercial,Simulation 2018,169938.6256,7976055.908124853,0.021306097594788808
174,industrial,Simulation 2018,314817.7549,7976055.908124853,0.03947035458707219
174,institutional,Simulation 2018,121116.6099,7976055.908124853,0.01518502519229133
174,res_total,Simulation 2018,2547027.796828853,7976055.908124853,0.3193342456682518
175,commercial,Simulation 2018,67089.2214,384356.70454,0.17454937199623644
175,res_total,Simulation 2018,42471.557499999995,384356.70454,0.11050036853352191
176,res_total,Simulation 2018,578777.63705,1320715.9524329999,0.43823021595505524
177,commercial,Simulation 2018,850637.1778,8471487.886523334,0.1004117799841532
177,res_total,Simulation 2018,2840946.672380335,8471487.886523334,0.33535392016552223
178,commercial,Simulation 2018,17349.7253,2916116.667831,0.005949599167753696
178,res_total,Simulation 2018,1089703.33441,2916116.667831,0.37368303759277177
179,res_total,Simulation 2018,732361.4864258717,1659518.0974308718,0.44130973175866717
180,commercial,Simulation 2018,52498.3474,1244682.5427486273,0.04217810212399068
180,res_total,Simulation 2018,506776.0548236274,1244682.5427486273,0.40715285819347635
181,res_total,Simulation 2018,179857.6515,684219.212715,0.2628655380580736
182,commercial,Simulation 2018,8168.9757,2180922.913819475,0.0037456508197685813
182,industrial,Simulation 2018,24303.197399999997,2180922.913819475,0.011143538015948272
182,res_total,Simulation 2018,936924.6428274751,2180922.913819475,0.42960007292812946
184,res_total,Simulation 2018,11359.161699999999,439860.871168,0.025824442328405004
185,res_total,Simulation 2018,291092.07090581197,665211.058360812,0.4375935535754773
186,commercial,Simulation 2018,24596.482699999997,6689383.107011301,0.003676943345376622
186,res_total,Simulation 2018,2883799.6129423017,6689383.107011301,0.4311009799871864
187,commercial,Simulation 2018,51466.321299999996,6541609.308644432,0.007867532112012507
187,industrial,Simulation 2018,1028158.9517,6541609.308644432,0.15717217326649818
187,res_total,Simulation 2018,1775669.826425432,6541609.308644432,0.27144235350144913
189,commercial,Simulation 2018,10104.9188,2139771.8939831615,0.004722428044042492
189,res_total,Simulation 2018,797880.7308811616,2139771.8939831615,0.372881209032013
190,res_total,Simulation 2018,298690.1242019715,619460.1213249716,0.4821781320855638
191,commercial,Simulation 2018,13890.9654,3218830.070129228,0.004315532382062752
191,res_total,Simulation 2018,1338248.9734472276,3218830.070129228,0.4157563289426771
192,commercial,Simulation 2018,35010.6656,1697519.7634061584,0.02062459969817927
192,industrial,Simulation 2018,31605.2303,1697519.7634061584,0.018618475602653676
192,res_total,Simulation 2018,580905.5215271583,1697519.7634061584,0.3422083996015117
193,res_total,Simulation 2018,564886.9968,1187860.419399,0.47554997841059937
194,commercial,Simulation 2018,17313.680099999998,730145.0362875614,0.02371265877260741
194,res_total,Simulation 2018,254203.24768556148,730145.0362875614,0.34815445569289016
195,res_total,Simulation 2018,265.3224,95372.074463,0.0027819715728521033
196,commercial,Simulation 2018,15650.491399999999,2048771.156980452,0.007638965116565884
196,industrial,Simulation 2018,384933.7202333333,2048771.156980452,0.18788517151943002
196,res_total,Simulation 2018,354769.7329481185,2048771.156980452,0.1731622059102931
198,commercial,Simulation 2018,16654.5546,1453507.9989099992,0.011458178842145639
198,res_total,Simulation 2018,551796.5709789993,1453507.9989099992,0.379630914582374
199,commercial,Simulation 2018,1062837.7810371104,35731379.18342126,0.0297452212964186
199,industrial,Simulation 2018,1440411.782675,35731379.18342126,0.040312235788069604
199,res_total,Simulation 2018,12300513.233954148,35731379.18342126,0.3442496067899157
200,res_total,Simulation 2018,14481.3449,52533.949185000005,0.275656887111294
201,commercial,Simulation 2018,12881.3282,3487312.60360254,0.003693769290052474
201,res_total,Simulation 2018,1443656.3300355403,3487312.60360254,0.4139738802148631
202,commercial,Simulation 2018,32853.2489,3327631.3158656666,0.009872863241597842
202,industrial,Simulation 2018,294143.03021666664,3327631.3158656666,0.08839411650390326
202,res_total,Simulation 2018,1002209.4734,3327631.3158656666,0.30117803875135135
203,commercial,Simulation 2018,16144.162,1691728.791536213,0.009542996537488687
203,res_total,Simulation 2018,353827.35698721284,1691728.791536213,0.20915134787409503
204,commercial,Simulation 2018,2714.4451,874198.164047,0.0031050684062681943
204,res_total,Simulation 2018,377681.1411,874198.164047,0.4320314965563054
205,commercial,Simulation 2018,98220.1972,5671204.289412428,0.01731910758061869
205,res_total,Simulation 2018,2450950.7205064283,5671204.289412428,0.43217464852784593
206,res_total,Simulation 2018,13041.1162,40877.734993000005,0.31902736788702185
207,commercial,Simulation 2018,15117.988599999999,3131193.6969793565,0.00482818696734866
207,res_total,Simulation 2018,1444894.8309323564,3131193.6969793565,0.4614517563465453
208,commercial,Simulation 2018,1004.6206,628864.746769,0.0015975145771194358
208,res_total,Simulation 2018,260180.43145,628864.746769,0.4137303494698388
209,commercial,Simulation 2018,11562.333999999999,871199.9467382252,0.013271734052888097
209,res_total,Simulation 2018,308628.0616782251,871199.9467382252,0.3542562908018181
210,commercial,Simulation 2018,25396.1659,3850005.1307494245,0.006596397936502619
210,res_total,Simulation 2018,1633226.7504934245,3850005.1307494245,0.4242141750537117
211,commercial,Simulation 2018,292741.4634,5177972.378997021,0.05653592602915822
211,res_total,Simulation 2018,1822142.081913021,5177972.378997021,0.3519026268475329
212,commercial,Simulation 2018,38410.898499999996,1394652.4307177407,0.02754155634334807
212,res_total,Simulation 2018,524444.8339507408,1394652.4307177407,0.37603980920238433
213,commercial,Simulation 2018,95747.20848999999,3668895.9338057176,0.02609700853266834
213,industrial,Simulation 2018,269984.888425,3668895.9338057176,0.0735875024247272
213,institutional,Simulation 2018,51177.5881,3668895.9338057176,0.01394904326079205
213,res_total,Simulation 2018,1045679.0745817176,3668895.9338057176,0.2850119200565721
214,commercial,Simulation 2018,58145.2739,6036929.803881114,0.009631596819730895
214,industrial,Simulation 2018,645231.9743852941,6036929.803881114,0.10688081447799468
214,res_total,Simulation 2018,1608485.0676658202,6036929.803881114,0.2664409095218786
215,res_total,Simulation 2018,271980.025071929,697681.452313929,0.3898341057654328
216,commercial,Simulation 2018,190228.52176571428,4964992.284832636,0.0383139612012764
216,industrial,Simulation 2018,139352.04379999998,4964992.284832636,0.028066920511780287
216,res_total,Simulation 2018,1638360.8463639219,4964992.284832636,0.32998255634130336
217,res_total,Simulation 2018,316656.153,882593.915518,0.3587789893318633
218,industrial,Simulation 2018,464.5,118446.764421,0.003921592981206387
218,res_total,Simulation 2018,2670.4105,118446.764421,0.02254523804895552
219,res_total,Simulation 2018,126589.8134,284135.371121,0.44552641545670607
220,commercial,Simulation 2018,19684.2094,3625426.4457003362,0.005429488005016616
220,industrial,Simulation 2018,101827.5042,3625426.4457003362,0.02808704182118074
220,institutional,Simulation 2018,15009.016899999999,3625426.4457003362,0.004139931432838835
220,res_total,Simulation 2018,1444435.0095733362,3625426.4457003362,0.39841796026130927
221,commercial,Simulation 2018,128770.7338,6740252.293891974,0.019104734983984534
221,industrial,Simulation 2018,599974.2739333333,6740252.293891974,0.08901362260238105
221,res_total,Simulation 2018,2078006.34354864,6740252.293891974,0.30829800620842224
222,commercial,Simulation 2018,74105.19778125,6946374.274880122,0.010668183839335215
222,industrial,Simulation 2018,195266.6958,6946374.274880122,0.02811059238574786
222,res_total,Simulation 2018,2439946.088756873,6946374.274880122,0.35125462467237706
224,res_total,Simulation 2018,8419.7128,212443.898197,0.039632641235910523
225,res_total,Simulation 2018,136978.6717778525,345772.7759038525,0.39615227491461485
226,commercial,Simulation 2018,80816.497,6721097.329034266,0.012024300950215859
226,industrial,Simulation 2018,289251.30329999997,6721097.329034266,0.04303632117488791
226,institutional,Simulation 2018,56593.42585,6721097.329034266,0.008420265780934872
226,res_total,Simulation 2018,2402707.136164266,6721097.329034266,0.35748732960388535
227,institutional,Simulation 2018,15427.810099999999,3952661.0508713117,0.003903145223291823
227,res_total,Simulation 2018,1666030.812681312,3952661.0508713117,0.4214959975670207
228,commercial,Simulation 2018,24406.4093,3942817.4338074927,0.006190093685476901
228,industrial,Simulation 2018,597456.1349385714,3942817.4338074927,0.15153025595750727
228,res_total,Simulation 2018,984688.4957499215,3942817.4338074927,0.24974235106773113
229,commercial,Simulation 2018,75865.71665,12840681.018224757,0.0059082315449098
229,res_total,Simulation 2018,5187372.0932097575,12840681.018224757,0.40397951524902215
230,commercial,Simulation 2018,65588.7935,3589042.7004683674,0.01827473200345059
230,industrial,Simulation 2018,55568.2279,3589042.7004683674,0.01548274359977617
230,res_total,Simulation 2018,1527437.6264143672,3589042.7004683674,0.4255835758696985
231,res_total,Simulation 2018,1051127.8507309523,2440609.180607952,0.4306825767446789
232,commercial,Simulation 2018,40873.3988,3560827.42294104,0.011478623911023724
232,industrial,Simulation 2018,179118.38426666666,3560827.42294104,0.050302461476418626
232,res_total,Simulation 2018,1232696.8360933731,3560827.42294104,0.34618269567111903
233,commercial,Simulation 2018,25232.8477,2085760.4826346687,0.012097672724207833
233,institutional,Simulation 2018,30883.5831,2085760.4826346687,0.014806869416275835
233,res_total,Simulation 2018,709426.9252196689,2085760.4826346687,0.34012866344247855
235,commercial,Simulation 2018,28602.1449,5303999.054893725,0.0053925622165430604
235,industrial,Simulation 2018,695008.3882166666,5303999.054893725,0.13103478734133983
235,res_total,Simulation 2018,1510776.1323360577,5303999.054893725,0.2848371797770482
236,commercial,Simulation 2018,113994.6172,2130867.139737258,0.05349682064835626
236,res_total,Simulation 2018,880040.5295482582,2130867.139737258,0.41299643376957307
237,commercial,Simulation 2018,90188.94575,2083256.1562961428,0.04329229772221026
237,institutional,Simulation 2018,53858.44985,2083256.1562961428,0.02585301365231814
237,res_total,Simulation 2018,665563.1647571429,2083256.1562961428,0.3194821542927583
238,res_total,Simulation 2018,481300.5297869974,1023433.7566149975,0.4702801003739575
239,commercial,Simulation 2018,228556.48179999998,1047423.2563075426,0.2182083321366426
239,res_total,Simulation 2018,244298.5090955425,1047423.2563075426,0.233237621586485
240,commercial,Simulation 2018,198457.99237727272,11739258.21909213,0.016905496810225264
240,industrial,Simulation 2018,1440969.7851588235,11739258.21909213,0.12274794184314847
240,res_total,Simulation 2018,3207037.378139035,11739258.21909213,0.27318909919906803
241,commercial,Simulation 2018,2834.6576999999997,3462659.3672185405,8.186360249108196e-4
241,res_total,Simulation 2018,1525845.3998515406,3462659.3672185405,0.44065708983589985
243,res_total,Simulation 2018,65150.0268,257884.175122,0.2526328991268223
244,industrial,Simulation 2018,1641932.01875,3544407.113876,0.46324588739312705
244,res_total,Simulation 2018,1982.3930999999998,3544407.113876,5.593017495758681e-4
245,commercial,Simulation 2018,10541.577831249999,5331608.229267922,0.0019771853778343825
245,res_total,Simulation 2018,2154104.4599006716,5331608.229267922,0.4040252710384254
246,commercial,Simulation 2018,12521.6194,590690.069754,0.021198290002089892
246,res_total,Simulation 2018,209769.2219,590690.069754,0.3551256955908551
247,commercial,Simulation 2018,161056.2708,5995974.423733816,0.02686073345518158
247,institutional,Simulation 2018,28982.4775,5995974.423733816,0.004833655958450873
247,res_total,Simulation 2018,2269158.599529816,5995974.423733816,0.3784470111393111
248,commercial,Simulation 2018,46158.6656,4060544.555618804,0.011367604755408399
248,res_total,Simulation 2018,1623679.360132804,4060544.555618804,0.3998673916497302
250,res_total,Simulation 2018,115539.63709999999,467401.109621,0.24719589817338525
251,commercial,Simulation 2018,19276.6571,1146984.3250774415,0.016806382335432954
251,res_total,Simulation 2018,365585.06100844155,1146984.3250774415,0.3187358824487494
252,commercial,Simulation 2018,61215.29375,3374523.1414961666,0.018140427901424585
252,industrial,Simulation 2018,82806.36855,3374523.1414961666,0.024538687416820037
252,institutional,Simulation 2018,41646.2339,3374523.1414961666,0.012341368588610496
252,res_total,Simulation 2018,1070888.5118541666,3374523.1414961666,0.31734513795017727
253,commercial,Simulation 2018,19153.1001,4412237.705701324,0.004340903953395598
253,res_total,Simulation 2018,1718148.129134324,4412237.705701324,0.3894051598612194
254,commercial,Simulation 2018,105981.01896190476,3361489.3441405557,0.031527994918871684
254,res_total,Simulation 2018,1180515.1750286508,3361489.3441405557,0.3511881354276544
255,commercial,Simulation 2018,17386.3279,1254037.9301230346,0.013864275938044564
255,res_total,Simulation 2018,474601.0879820346,1254037.9301230346,0.37845831978580674
256,commercial,Simulation 2018,94028.36412102838,2902888.1440339587,0.032391314944144954
256,res_total,Simulation 2018,1077570.1969509304,2902888.1440339587,0.371206241330918
257,commercial,Simulation 2018,26925.9502,2160303.5284889997,0.012463966218132809
257,res_total,Simulation 2018,871628.2115,2160303.5284889997,0.4034748821197596
258,res_total,Simulation 2018,105380.49389714285,225545.87924714285,0.4672242040018462
259,commercial,Simulation 2018,110179.0284,5714098.799106649,0.01928196068594851
259,res_total,Simulation 2018,2286862.377534649,5714098.799106649,0.40021400713130484
260,commercial,Simulation 2018,259621.3411861111,16863981.183358587,0.015395020805781376
260,industrial,Simulation 2018,1004648.3278070518,16863981.183358587,0.059573615321537536
260,institutional,Simulation 2018,103226.4853,16863981.183358587,0.006121121944909671
260,res_total,Simulation 2018,5676858.480787424,16863981.183358587,0.3366262342838333
261,commercial,Simulation 2018,49237,1341697.0219445196,0.03669755480908863
261,res_total,Simulation 2018,441904.1641115196,1341697.0219445196,0.32936211147809547
262,commercial,Simulation 2018,1052020.17735,11471294.825146507,0.09170893028081195
262,institutional,Simulation 2018,225765.4871,11471294.825146507,0.0196809070415568
262,res_total,Simulation 2018,3575628.8948935075,11471294.825146507,0.31170229249581166
263,commercial,Simulation 2018,528418.0799,4794830.379176861,0.11020579209534305
263,industrial,Simulation 2018,236814.0841,4794830.379176861,0.04938946018371028
263,res_total,Simulation 2018,1390244.6096428605,4794830.379176861,0.28994656738650404
264,res_total,Simulation 2018,15289.853599999999,30844.324180999996,0.49571044287682914
265,industrial,Simulation 2018,127091.4734,1338329.2873920293,0.09496278277497772
265,res_total,Simulation 2018,311347.76897202944,1338329.2873920293,0.232639135902604
266,commercial,Simulation 2018,325238.02275,8329872.736415273,0.03904477691816032
266,institutional,Simulation 2018,54770.9601,8329872.736415273,0.006575245725010975
266,res_total,Simulation 2018,3104126.7004592726,8329872.736415273,0.3726499550094112
267,commercial,Simulation 2018,10333.499249999999,1180736.6773610476,0.008751739018639975
267,res_total,Simulation 2018,473402.6941490476,1180736.6773610476,0.4009384168594686
268,commercial,Simulation 2018,24224.83625,950533.021428661,0.02548552833397605
268,res_total,Simulation 2018,303301.03879066097,950533.021428661,0.31908522055845717
269,commercial,Simulation 2018,19260.957,2460417.1254675467,0.00782832992041538
269,res_total,Simulation 2018,949307.1596595467,2460417.1254675467,0.38583179650042154
271,res_total,Simulation 2018,119858.46519999999,487573.463059,0.2458264739184467
272,commercial,Simulation 2018,15970.57835,2767157.249538065,0.005771474806018359
272,industrial,Simulation 2018,841303.9625900649,2767157.249538065,0.304031858952182
272,res_total,Simulation 2018,297807.462975,2767157.249538065,0.10762216821061196
273,commercial,Simulation 2018,40341.825,5602320.550303296,0.007200913378263582
273,industrial,Simulation 2018,641837.669325,5602320.550303296,0.11456639504325622
273,institutional,Simulation 2018,37187.5913,5602320.550303296,0.006637890667999487
273,res_total,Simulation 2018,1458171.8843042965,5602320.550303296,0.26027998062791224
274,commercial,Simulation 2018,16276.5445,1249846.0396993333,0.01302283960024031
274,res_total,Simulation 2018,505213.5055133333,1249846.0396993333,0.4042205915497152
275,commercial,Simulation 2018,43989.822199999995,2490080.0341507467,0.017666027435541014
275,industrial,Simulation 2018,15381.8246,2490080.0341507467,0.006177241048095887
275,res_total,Simulation 2018,933964.8768907464,2490080.0341507467,0.3750742402178569
276,res_total,Simulation 2018,232470.56789873017,515992.03620173014,0.45053130976588257
277,industrial,Simulation 2018,72890.82639999999,875235.283253,0.08328140763371145
277,res_total,Simulation 2018,340695.4215,875235.283253,0.3892615254651666
278,commercial,Simulation 2018,9016.3166,3067580.3775909212,0.0029392274986061915
278,res_total,Simulation 2018,1318806.0908699213,3067580.3775909212,0.42991737087118354
279,res_total,Simulation 2018,923763.4904524871,2051484.4862314872,0.450290263783282
280,commercial,Simulation 2018,231861.4922,5004196.897638016,0.04633340712661382
280,res_total,Simulation 2018,1829379.1623450161,5004196.897638016,0.36556898135013116
281,commercial,Simulation 2018,2381.1199,1276997.9074727579,0.0018646231807163682
281,res_total,Simulation 2018,532759.2977997578,1276997.9074727579,0.41719668817164696
282,commercial,Simulation 2018,27545.4074,5886084.00359577,0.004679750982686059
282,industrial,Simulation 2018,809380.0990819872,5886084.00359577,0.13750739856711902
282,res_total,Simulation 2018,1544120.8021297837,5886084.00359577,0.2623341429015438
283,res_total,Simulation 2018,22156.9287,412141.240174,0.053760523190170606
284,commercial,Simulation 2018,19326.823099999998,5007358.42902291,0.0038596843772917724
284,industrial,Simulation 2018,584024.72195,5007358.42902291,0.1166332968227244
284,res_total,Simulation 2018,1548719.5787629106,5007358.42902291,0.3092887399045475
285,commercial,Simulation 2018,67409.91219999999,4207204.453228507,0.0160224949724683
285,industrial,Simulation 2018,62068.7196,4207204.453228507,0.014752960140163847
285,res_total,Simulation 2018,1450157.3330565074,4207204.453228507,0.34468430264749594
286,commercial,Simulation 2018,11409.1419,2727292.294740919,0.004183322015759158
286,res_total,Simulation 2018,1123332.401697919,2727292.294740919,0.4118855921178888
287,res_total,Simulation 2018,479105.90556204686,1028559.1455660469,0.465802970716264
288,res_total,Simulation 2018,236782.73622734693,699524.589569347,0.3384909405016328
289,commercial,Simulation 2018,562903.7915406162,14710579.507116385,0.03826523566038347
289,res_total,Simulation 2018,5372789.853797767,14710579.507116385,0.3652330522532187
290,commercial,Simulation 2018,18813.829299999998,2099306.423729376,0.00896192622827191
290,res_total,Simulation 2018,851027.5775583758,2099306.423729376,0.4053851157405322
291,res_total,Simulation 2018,12793.259,104749.670333,0.12213173520575417
293,res_total,Simulation 2018,160115.24025,695840.38975,0.23010340102207327
294,industrial,Simulation 2018,610189.54245,1392035.7535485714,0.4383432975011651
294,res_total,Simulation 2018,47922.73042857143,1392035.7535485714,0.03442636462921805
296,res_total,Simulation 2018,492649.2247129629,1053653.187609963,0.4675629804057783
297,res_total,Simulation 2018,469644.3558639535,1073869.8601599536,0.4373382411477678
298,commercial,Simulation 2018,17378.6172,4879870.111486472,0.003561286838166733
298,industrial,Simulation 2018,219819.05099999998,4879870.111486472,0.04504608646910076
298,res_total,Simulation 2018,1906102.351462472,4879870.111486472,0.3906051406933551
299,commercial,Simulation 2018,37796.4579,2623279.4032588927,0.014408094636448395
299,institutional,Simulation 2018,36801.0344,2623279.4032588927,0.014028636962681968
299,res_total,Simulation 2018,1091738.1386018929,2623279.4032588927,0.4161730303091732
300,res_total,Simulation 2018,62004.432799999995,143891.273769,0.43091169586517525
301,commercial,Simulation 2018,192402.35655,9047114.297691835,0.021266710049091243
301,industrial,Simulation 2018,1032160.9598333333,9047114.297691835,0.11408731291221397
301,res_total,Simulation 2018,2539791.155574501,9047114.297691835,0.28072942067532747
302,commercial,Simulation 2018,66793.05619999999,3891976.545974803,0.01716173142643404
302,industrial,Simulation 2018,44543.5991,3891976.545974803,0.011444981379979872
302,res_total,Simulation 2018,1632199.765493803,3891976.545974803,0.41937553996358795
303,commercial,Simulation 2018,8113.9789,1000460.673818,0.008110242723519649
303,res_total,Simulation 2018,378238.7269,1000460.673818,0.37806456245456355
304,commercial,Simulation 2018,16337.9514,1270208.702885782,0.012862414942427864
304,res_total,Simulation 2018,533698.401263782,1270208.702885782,0.42016591450780866
305,commercial,Simulation 2018,10577.7798,2643525.859832,0.004001390703502417
305,res_total,Simulation 2018,1183072.83243,2643525.859832,0.44753594069444286
306,commercial,Simulation 2018,10160.9375,1158681.75473,0.008769394580108614
306,res_total,Simulation 2018,486163.30455,1158681.75473,0.4195831189758291
309,commercial,Simulation 2018,5889.7671,1456448.3588173636,0.004043924430511558
309,res_total,Simulation 2018,620876.5515363637,1456448.3588173636,0.4262949302510908
311,commercial,Simulation 2018,4654.527411111111,3177832.136882265,0.0014646863681344777
311,res_total,Simulation 2018,1302791.7039461539,3177832.136882265,0.4099624045039421
312,commercial,Simulation 2018,6591.905299999999,691991.144764,0.009525996611196715
312,res_total,Simulation 2018,300089.80695,691991.144764,0.4336613397738552
313,institutional,Simulation 2018,23984.6433,1314011.554338,0.01825299269311485
313,res_total,Simulation 2018,556437.32375,1314011.554338,0.4234645592826111
314,res_total,Simulation 2018,520613.31865,1142686.1395669999,0.45560482500232036
315,commercial,Simulation 2018,22297.1148,1278411.3134114281,0.01744126836651685
315,res_total,Simulation 2018,531457.3276764281,1278411.3134114281,0.415717009151178
316,commercial,Simulation 2018,876409.7744999999,6395624.470944016,0.13703271329979116
316,institutional,Simulation 2018,77981.189,6395624.470944016,0.012192896777207075
316,res_total,Simulation 2018,1652282.3864000165,6395624.470944016,0.25834574776966757
317,commercial,Simulation 2018,1152.4244999999999,1910901.748498,6.030788871828833e-4
317,industrial,Simulation 2018,705286.6738999999,1910901.748498,0.3690857860454452
317,res_total,Simulation 2018,141980.6493,1910901.748498,0.07430033983254195
318,commercial,Simulation 2018,115558.63749595959,8565725.347361855,0.013490817509290128
318,res_total,Simulation 2018,3215901.506907895,8565725.347361855,0.37543831683773937
319,res_total,Simulation 2018,2064715.47696875,4472226.301494749,0.46167508926788015
320,commercial,Simulation 2018,310492.4238,4046191.953427658,0.07673694856146702
320,industrial,Simulation 2018,23096.5193,4046191.953427658,0.005708211465458084
320,res_total,Simulation 2018,1384019.973317658,4046191.953427658,0.342054946786499
321,commercial,Simulation 2018,701485.05726,7076290.403788429,0.09913175085132833
321,res_total,Simulation 2018,2203123.9660564284,7076290.403788429,0.3113388287282477
322,industrial,Simulation 2018,84982.97456470587,1087313.243830544,0.07815868614394468
322,res_total,Simulation 2018,398877.62502683816,1087313.243830544,0.3668470215828647
323,commercial,Simulation 2018,63404.8074,1543450.3953094906,0.04107991263774055
323,res_total,Simulation 2018,649340.8715044907,1543450.3953094906,0.42070731490809316
324,commercial,Simulation 2018,4699.9039,1535019.095435,0.003061788556231688
324,res_total,Simulation 2018,619168.8384,1535019.095435,0.40336230359697084
325,institutional,Simulation 2018,8923.8811,1197998.360103,0.007448992750902226
325,res_total,Simulation 2018,584926.1771,1197998.360103,0.48825290299204577
326,res_total,Simulation 2018,17823.6082,44005.996175,0.40502680882669506
327,commercial,Simulation 2018,4312.510899999999,1465649.2118226103,0.0029423895330569377
327,institutional,Simulation 2018,6486.3709,1465649.2118226103,0.004425595734421242
327,res_total,Simulation 2018,627585.9046106103,1465649.2118226103,0.42819652857464774
328,commercial,Simulation 2018,404293.27509999997,4750635.61860975,0.085102985696536
328,res_total,Simulation 2018,1677255.41153475,4750635.61860975,0.353059158013384
329,commercial,Simulation 2018,104918.70525,7003013.603247293,0.01498193651963624
329,res_total,Simulation 2018,2705351.757104293,7003013.603247293,0.38631250921029525
331,commercial,Simulation 2018,6415.7669,2410819.824247,0.002661238652292862
331,industrial,Simulation 2018,380265.07718333334,2410819.824247,0.15773268220162662
331,res_total,Simulation 2018,609323.9312166666,2410819.824247,0.25274552875679296
332,commercial,Simulation 2018,34158.4939,3519742.531038333,0.009704827440864873
332,industrial,Simulation 2018,394547.8793,3519742.531038333,0.11209566490183227
332,institutional,Simulation 2018,15423.258,3519742.531038333,0.0043819279006894005
332,res_total,Simulation 2018,891643.6016583333,3519742.531038333,0.25332637083408943
333,res_total,Simulation 2018,382941.70210188924,808931.5931588892,0.4733919472801112
334,commercial,Simulation 2018,18088.2803,3505290.021346601,0.0051602806586175595
334,institutional,Simulation 2018,11991.9036,3505290.021346601,0.0034210874212893686
334,res_total,Simulation 2018,1577782.8415176012,3505290.021346601,0.4501147784945555
335,commercial,Simulation 2018,584376.1435235294,9768176.317658853,0.05982448765457863
335,institutional,Simulation 2018,34896.027,9768176.317658853,0.0035724198525076954
335,res_total,Simulation 2018,2999974.813776324,9768176.317658853,0.30711718505254526
